MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselType,Status
577368000,2/12/21 9:49,17.81489,-66.5157,10.3,274.0,276,70.0,0
577368000,2/12/21 9:51,17.81566,-66.5231,10.2,275.7,277,70.0,0
577368000,2/12/21 9:54,17.81678,-66.5303,10.0,285.9,288,70.0,0
577368000,2/12/21 9:56,17.81924,-66.5369,9.6,303.0,306,70.0,0
577368000,2/12/21 9:59,17.82289,-66.5428,9.9,301.7,305,70.0,0
577368000,2/12/21 10:01,17.82658,-66.5489,10.0,301.2,304,70.0,0
577368000,2/12/21 10:04,17.83018,-66.5551,9.8,300.8,303,70.0,0
577368000,2/12/21 10:06,17.83375,-66.5612,9.8,301.8,304,70.0,0
577368000,2/12/21 10:09,17.83736,-66.5671,9.6,305.2,305,70.0,0
577368000,2/12/21 10:11,17.84091,-66.573,9.6,303.6,305,70.0,0
577368000,2/12/21 10:14,17.84449,-66.5788,9.6,301.7,304,70.0,0
577368000,2/12/21 10:16,17.84805,-66.5847,9.5,302.4,303,70.0,0
577368000,2/12/21 10:19,17.85165,-66.5906,9.7,302.6,302,70.0,0
577368000,2/12/21 10:21,17.85534,-66.5967,9.7,303.7,305,70.0,0
577368000,2/12/21 10:24,17.85909,-66.6027,9.8,305.1,305,70.0,0
577368000,2/12/21 10:26,17.86283,-66.6088,9.9,303.5,303,70.0,0
577368000,2/12/21 10:29,17.86665,-66.6148,9.9,303.6,304,70.0,0
577368000,2/12/21 10:31,17.87047,-66.6209,10.0,302.8,303,70.0,0
577368000,2/12/21 10:34,17.8743,-66.6269,9.9,303.2,303,70.0,0
577368000,2/12/21 10:36,17.87814,-66.633,9.8,302.6,304,70.0,0
577368000,2/12/21 10:39,17.88198,-66.6391,10.0,303.6,305,70.0,0
577368000,2/12/21 10:41,17.88589,-66.6452,10.1,302.9,303,70.0,0
577368000,2/12/21 10:44,17.88972,-66.6514,10.0,303.0,303,70.0,0
577368000,2/12/21 10:46,17.89354,-66.6577,10.1,304.6,304,70.0,0
577368000,2/12/21 10:49,17.89744,-66.6639,10.1,303.5,304,70.0,0
577368000,2/12/21 10:51,17.90134,-66.67,10.0,304.1,305,70.0,0
577368000,2/12/21 10:54,17.90525,-66.6762,10.1,302.8,303,70.0,0
577368000,2/12/21 10:56,17.90916,-66.6824,10.2,302.9,304,70.0,0
577368000,2/12/21 10:59,17.91307,-66.6887,10.1,302.9,303,70.0,0
577368000,2/12/21 11:01,17.917,-66.6949,10.1,303.2,303,70.0,0
577368000,2/12/21 11:04,17.92089,-66.701,10.3,303.8,303,70.0,0
577368000,2/12/21 11:06,17.92481,-66.7072,10.2,303.1,304,70.0,0
577368000,2/12/21 11:09,17.92873,-66.7134,10.2,303.1,303,70.0,0
577368000,2/12/21 11:11,17.9326,-66.7196,10.1,303.1,303,70.0,0
577368000,2/12/21 11:14,17.93641,-66.7258,10.0,302.8,302,70.0,0
577368000,2/12/21 11:16,17.94014,-66.7319,9.9,301.7,302,70.0,0
577368000,2/12/21 11:19,17.94379,-66.7381,9.9,300.9,301,70.0,0
577368000,2/12/21 11:21,17.9475,-66.7444,10.2,301.8,300,70.0,0
577368000,2/12/21 11:24,17.95119,-66.7507,10.2,302.6,302,70.0,0
577368000,2/12/21 11:26,17.9552,-66.7566,10.1,310.5,310,70.0,0
577368000,2/12/21 11:29,17.96045,-66.7612,10.2,331.4,332,70.0,0
577368000,2/12/21 11:31,17.96697,-66.7638,9.9,345.9,347,70.0,0
577368000,2/12/21 11:34,17.97321,-66.765,8.3,354.4,355,70.0,0
577368000,2/12/21 11:36,17.97799,-66.7652,5.6,0.2,1,70.0,0
577368000,2/13/21 21:18,18.2885,-64.7771,11.0,73.0,82,70.0,0
577368000,2/13/21 21:21,18.28982,-64.7697,10.5,75.2,80,70.0,0
577368000,2/13/21 21:23,18.29105,-64.762,10.0,83.4,81,70.0,0
577368000,2/13/21 21:26,18.2923,-64.7544,10.2,80.8,84,70.0,0
577368000,2/13/21 21:28,18.29185,-64.7469,10.5,92.8,96,70.0,0
577368000,2/13/21 21:31,18.29115,-64.7392,11.1,94.2,94,70.0,0
577368000,2/13/21 21:33,18.29096,-64.7315,10.3,98.2,94,70.0,0
577368000,2/13/21 21:36,18.29089,-64.7237,10.7,83.9,90,70.0,0
577368000,2/13/21 21:38,18.291,-64.716,10.6,89.4,88,70.0,0
577368000,2/13/21 21:41,18.29147,-64.7082,10.2,83.2,85,70.0,0
577368000,2/13/21 21:43,18.29233,-64.7004,10.7,80.8,82,70.0,0
577368000,2/13/21 21:46,18.29409,-64.6926,10.9,68.9,76,70.0,0
577368000,2/13/21 21:48,18.29586,-64.6847,11.1,56.9,70,70.0,0
577368000,2/13/21 21:51,18.29908,-64.6776,11.1,55.4,66,70.0,0
577368000,2/13/21 21:53,18.30244,-64.6705,11.1,65.5,66,70.0,0
577368000,2/13/21 21:56,18.30576,-64.6631,11.3,65.4,66,70.0,0
577368000,2/13/21 21:58,18.31011,-64.6562,11.3,58.6,57,70.0,0
577368000,2/13/21 22:01,18.315,-64.6497,11.5,42.9,48,70.0,0
577368000,2/13/21 22:03,18.32194,-64.6452,11.7,32.6,36,70.0,0
577368000,2/13/21 22:06,18.32887,-64.6406,11.9,22.4,23,70.0,0
577368000,2/13/21 22:08,18.33628,-64.637,11.7,26.1,26,70.0,0
577368000,2/13/21 22:11,18.34367,-64.6333,11.6,24.4,28,70.0,0
577368000,2/13/21 22:13,18.351,-64.6295,11.7,28.6,28,70.0,0
577368000,2/13/21 22:16,18.35829,-64.6258,11.6,24.7,26,70.0,0
577368000,2/13/21 22:18,18.36563,-64.622,11.5,24.0,26,70.0,0
577368000,2/13/21 22:21,18.37298,-64.6184,11.6,24.9,28,70.0,0
577368000,2/13/21 22:23,18.38023,-64.6148,11.6,25.2,26,70.0,0
577368000,2/13/21 22:26,18.38751,-64.6112,11.6,25.0,27,70.0,0
577368000,2/13/21 22:28,18.39481,-64.6079,11.2,23.1,23,70.0,0
577368000,2/13/21 22:31,18.40226,-64.605,11.4,17.3,15,70.0,0
577368000,2/13/21 22:33,18.40987,-64.604,11.4,351.4,350,70.0,0
577368000,2/13/21 22:36,18.41593,-64.6067,9.2,332.7,331,70.0,0
577368000,2/13/21 22:38,18.41614,-64.6068,9.0,331.3,330,70.0,0
577368000,2/13/21 22:41,18.41634,-64.6069,8.8,329.8,329,70.0,0
577368000,2/13/21 22:43,18.41655,-64.607,8.6,328.2,328,70.0,0
577368000,2/13/21 22:46,18.41676,-64.607,8.4,326.5,327,70.0,0
577368000,2/13/21 22:48,18.41696,-64.6071,8.2,324.6,325,70.0,0
577368000,2/13/21 22:51,18.41717,-64.6072,8.0,322.6,324,70.0,0
577368000,2/13/21 22:53,18.41738,-64.6073,7.8,320.5,322,70.0,0
577368000,2/13/21 22:56,18.41758,-64.6074,7.6,318.1,320,70.0,0
577368000,2/13/21 22:58,18.41779,-64.6075,7.4,315.6,318,70.0,0
577368000,2/13/21 23:01,18.418,-64.6075,7.2,313.0,315,70.0,0
577368000,2/13/21 23:03,18.41821,-64.6076,7.0,310.1,312,70.0,0
577368000,2/13/21 23:06,18.41841,-64.6077,6.8,307.0,309,70.0,0
577368000,2/13/21 23:08,18.41862,-64.6078,6.6,303.7,305,70.0,0
577368000,2/13/21 23:11,18.41883,-64.6079,6.4,300.3,300,70.0,0
577368000,2/13/21 23:13,18.41903,-64.608,6.2,296.6,295,70.0,0
577368000,2/13/21 23:16,18.41924,-64.608,6.0,292.8,289,70.0,0
577368000,2/13/21 23:18,18.41945,-64.6081,5.8,288.8,282,70.0,0
577368000,2/13/21 23:21,18.41965,-64.6082,5.6,284.7,275,70.0,0
577368000,2/13/21 23:23,18.41986,-64.6083,5.4,280.5,267,70.0,0
577368000,2/13/21 23:26,18.42007,-64.6084,5.2,276.3,259,70.0,0
577368000,2/13/21 23:28,18.42027,-64.6084,5.0,272.1,251,70.0,0
577368000,2/13/21 23:31,18.42048,-64.6085,4.8,267.9,243,70.0,0
577368000,2/13/21 23:33,18.42069,-64.6086,4.6,263.9,236,70.0,0
577368000,2/13/21 23:36,18.42089,-64.6087,4.4,260.0,230,70.0,0
577368000,2/13/21 23:38,18.4211,-64.6088,4.1,256.2,224,70.0,0
577368000,2/13/21 23:41,18.42131,-64.6089,3.9,252.6,219,70.0,0
577368000,2/13/21 23:43,18.42151,-64.6089,3.7,249.2,215,70.0,0
577368000,2/13/21 23:46,18.42172,-64.609,3.5,246.0,211,70.0,0
577368000,2/13/21 23:48,18.42193,-64.6091,3.3,243.0,208,70.0,0
577368000,2/13/21 23:51,18.42213,-64.6092,3.1,240.2,205,70.0,0
577368000,2/13/21 23:53,18.42234,-64.6093,2.9,237.6,203,70.0,0
577368000,2/13/21 23:56,18.42255,-64.6094,2.7,235.2,200,70.0,0
577368000,2/13/21 23:58,18.42275,-64.6094,2.5,233.0,198,70.0,0
577368000,2/14/21 0:01,18.42296,-64.6095,2.3,230.9,197,70.0,0
577368000,2/14/21 0:03,18.42317,-64.6096,2.1,228.9,195,70.0,0
577368000,2/14/21 0:06,18.42338,-64.6097,1.9,227.1,194,70.0,0
577368000,2/14/21 0:08,18.42358,-64.6098,1.7,225.4,193,70.0,0
577368000,2/14/21 0:11,18.42379,-64.6099,1.5,223.9,192,70.0,0
577368000,2/14/21 0:13,18.424,-64.6099,1.3,222.4,191,70.0,0
577368000,2/14/21 0:16,18.42252,-64.6093,2.2,214.5,186,70.0,0
577368000,2/14/21 0:18,18.41853,-64.6076,4.6,195.8,175,70.0,0
577368000,2/14/21 0:21,18.41453,-64.6059,7.1,177.7,165,70.0,0
577368000,2/14/21 0:23,18.40986,-64.6044,9.0,172.5,165,70.0,0
577368000,2/14/21 0:26,18.40393,-64.6045,9.8,193.5,187,70.0,0
577368000,2/14/21 0:28,18.39814,-64.6077,10.1,219.6,214,70.0,0
577368000,2/14/21 0:31,18.39344,-64.6132,10.3,231.7,229,70.0,0
577368000,2/14/21 0:33,18.38922,-64.6192,10.2,233.4,231,70.0,0
577368000,2/14/21 0:36,18.38513,-64.6254,10.3,236.0,233,70.0,0
577368000,2/14/21 0:38,18.38124,-64.6318,10.4,238.1,234,70.0,0
577368000,2/14/21 0:41,18.3774,-64.6382,10.3,238.9,235,70.0,0
577368000,2/14/21 0:43,18.37353,-64.6446,10.4,240.3,237,70.0,0
577368000,2/14/21 0:46,18.36992,-64.6512,10.3,244.5,242,70.0,0
577368000,2/14/21 0:48,18.36744,-64.6582,10.5,257.5,255,70.0,0
577368000,2/14/21 0:51,18.36701,-64.6657,10.8,275.0,274,70.0,0
577368000,2/14/21 0:53,18.36811,-64.6734,10.7,278.9,277,70.0,0
577368000,2/14/21 0:56,18.36934,-64.6812,10.7,280.6,279,70.0,0
577368000,2/14/21 0:58,18.37071,-64.6889,10.8,280.7,279,70.0,0
577368000,2/14/21 1:01,18.37216,-64.6968,11.0,279.1,277,70.0,0
577368000,2/14/21 1:03,18.37342,-64.7048,11.1,278.1,276,70.0,0
577368000,2/14/21 1:06,18.37443,-64.7128,11.0,276.9,275,70.0,0
577368000,2/14/21 1:08,18.37533,-64.7208,11.1,277.9,277,70.0,0
577368000,2/14/21 1:11,18.37627,-64.729,11.2,278.6,277,70.0,0
577368000,2/14/21 1:13,18.37717,-64.7372,11.2,277.0,276,70.0,0
577368000,2/14/21 1:16,18.37807,-64.7455,11.3,275.4,274,70.0,0
577368000,2/14/21 1:18,18.37942,-64.7536,11.3,280.5,280,70.0,0
577368000,2/14/21 1:21,18.38178,-64.7614,11.2,290.6,290,70.0,0
577368000,2/14/21 1:23,18.38468,-64.7691,11.3,291.5,290,70.0,0
577368000,2/14/21 1:26,18.38765,-64.7768,11.3,290.1,287,70.0,0
577368000,2/14/21 1:28,18.39042,-64.7844,11.0,288.0,284,70.0,0
577368000,2/14/21 1:31,18.3927,-64.792,10.8,287.4,282,70.0,0
577368000,2/14/21 1:33,18.39478,-64.7997,11.1,287.5,284,70.0,0
577368000,2/14/21 1:36,18.39687,-64.8074,11.0,284.3,286,70.0,0
577368000,2/14/21 1:38,18.39896,-64.815,10.7,284.5,287,70.0,0
577368000,2/14/21 1:41,18.40103,-64.8225,10.5,285.9,287,70.0,0
577368000,2/14/21 1:43,18.40326,-64.8298,10.5,287.9,288,70.0,0
577368000,2/14/21 1:46,18.40547,-64.837,10.3,287.8,287,70.0,0
577368000,2/14/21 1:48,18.40769,-64.8443,10.4,287.0,287,70.0,0
577368000,2/14/21 1:51,18.41011,-64.8514,10.4,292.8,293,70.0,0
577368000,2/14/21 1:53,18.41317,-64.8582,10.2,300.6,301,70.0,0
577368000,2/14/21 1:56,18.41667,-64.8647,10.2,298.6,300,70.0,0
577368000,2/14/21 1:58,18.42008,-64.8713,10.2,295.7,298,70.0,0
577368000,2/14/21 2:01,18.42347,-64.8779,10.4,294.4,299,70.0,0
577368000,2/14/21 2:03,18.42688,-64.8845,10.4,298.0,299,70.0,0
577368000,2/14/21 2:06,18.43029,-64.891,10.3,300.1,299,70.0,0
577368000,2/14/21 2:08,18.43369,-64.8975,10.1,301.5,298,70.0,0
577368000,2/14/21 2:11,18.43701,-64.9041,10.1,297.2,296,70.0,0
577368000,2/14/21 2:13,18.43957,-64.911,10.0,280.4,284,70.0,0
577368000,2/14/21 2:16,18.44072,-64.9183,10.2,271.3,270,70.0,0
577368000,2/14/21 2:18,18.44123,-64.9257,10.2,274.5,271,70.0,0
577368000,2/14/21 2:21,18.44169,-64.9331,10.1,273.4,271,70.0,0
577368000,2/14/21 2:23,18.44211,-64.9405,10.2,271.6,269,70.0,0
577368000,2/14/21 2:26,18.44246,-64.9479,10.1,271.4,268,70.0,0
577368000,2/14/21 2:28,18.44286,-64.9555,10.3,272.3,269,70.0,0
577368000,2/14/21 2:31,18.44329,-64.9629,10.3,272.1,270,70.0,0
577368000,2/14/21 2:33,18.44368,-64.9705,10.3,273.0,270,70.0,0
577368000,2/14/21 2:36,18.44398,-64.978,10.3,273.4,269,70.0,0
577368000,2/14/21 2:38,18.44419,-64.9856,10.3,271.3,270,70.0,0
577368000,2/14/21 2:41,18.44437,-64.9931,10.5,266.2,269,70.0,0
577368000,2/14/21 2:43,18.44451,-65.0007,10.4,269.7,270,70.0,0
577368000,2/14/21 2:46,18.44462,-65.0082,10.3,272.1,270,70.0,0
577368000,2/14/21 2:48,18.44479,-65.0157,10.4,268.9,270,70.0,0
577368000,2/14/21 2:51,18.4451,-65.0231,10.3,271.6,272,70.0,0
577368000,2/14/21 2:53,18.4456,-65.0306,10.2,273.0,273,70.0,0
577368000,2/14/21 2:56,18.44609,-65.038,10.3,270.0,273,70.0,0
577368000,2/14/21 2:58,18.44665,-65.0455,10.2,271.8,274,70.0,0
577368000,2/14/21 3:01,18.44725,-65.053,10.2,274.0,273,70.0,0
577368000,2/14/21 3:03,18.44777,-65.0604,10.3,273.5,273,70.0,0
577368000,2/14/21 3:06,18.44827,-65.0679,10.4,271.1,272,70.0,0
577368000,2/14/21 3:08,18.44879,-65.0754,10.5,272.8,273,70.0,0
577368000,2/14/21 3:11,18.44923,-65.0828,10.3,275.0,273,70.0,0
577368000,2/14/21 3:13,18.44958,-65.0904,10.4,269.5,271,70.0,0
577368000,2/14/21 3:16,18.44985,-65.0981,10.5,268.6,271,70.0,0
577368000,2/14/21 3:18,18.45011,-65.1058,10.5,271.0,271,70.0,0
577368000,2/14/21 3:21,18.45039,-65.1135,10.5,273.4,270,70.0,0
577368000,2/14/21 3:23,18.45072,-65.1212,10.6,274.2,270,70.0,0
577368000,2/14/21 3:26,18.45111,-65.1289,10.5,274.9,271,70.0,0
577368000,2/14/21 3:28,18.45161,-65.1366,10.6,274.9,270,70.0,0
577368000,2/14/21 3:31,18.45213,-65.1445,10.8,271.0,270,70.0,0
577368000,2/14/21 3:33,18.45264,-65.1525,10.9,268.7,270,70.0,0
577368000,2/14/21 3:36,18.45308,-65.1603,10.7,271.2,269,70.0,0
577368000,2/14/21 3:38,18.45337,-65.1681,10.7,271.2,268,70.0,0
577368000,2/14/21 3:41,18.45362,-65.1759,10.8,272.0,269,70.0,0
577368000,2/14/21 3:43,18.45385,-65.1837,10.7,272.2,269,70.0,0
577368000,2/14/21 3:46,18.45401,-65.1915,10.8,271.9,269,70.0,0
577368000,2/14/21 3:48,18.45421,-65.1992,10.8,272.6,270,70.0,0
577368000,2/14/21 3:51,18.45452,-65.207,10.7,271.5,269,70.0,0
577368000,2/14/21 3:53,18.45477,-65.2147,10.7,271.3,269,70.0,0
577368000,2/14/21 3:56,18.45507,-65.2225,10.5,271.2,270,70.0,0
577368000,2/14/21 3:58,18.4555,-65.2301,10.4,270.7,270,70.0,0
577368000,2/14/21 4:01,18.45593,-65.2376,10.4,273.6,270,70.0,0
577368000,2/14/21 4:03,18.45634,-65.2451,10.3,275.4,271,70.0,0
577368000,2/14/21 4:06,18.45672,-65.2526,10.2,275.1,272,70.0,0
577368000,2/14/21 4:08,18.4571,-65.26,10.1,273.8,272,70.0,0
577368000,2/14/21 4:11,18.45745,-65.2675,10.1,273.3,271,70.0,0
577368000,2/14/21 4:13,18.45783,-65.2749,10.2,274.5,272,70.0,0
577368000,2/14/21 4:16,18.45823,-65.2823,10.4,273.3,271,70.0,0
577368000,2/14/21 4:18,18.4586,-65.2898,10.5,272.6,271,70.0,0
577368000,2/14/21 4:21,18.45894,-65.2972,10.3,275.4,270,70.0,0
577368000,2/14/21 4:23,18.4593,-65.3047,10.1,276.4,271,70.0,0
577368000,2/14/21 4:26,18.45963,-65.3121,10.2,273.1,271,70.0,0
577368000,2/14/21 4:28,18.45992,-65.3195,10.2,270.1,270,70.0,0
577368000,2/14/21 4:31,18.46021,-65.3269,10.2,270.6,270,70.0,0
577368000,2/14/21 4:33,18.4605,-65.3343,10.1,273.9,271,70.0,0
577368000,2/14/21 4:36,18.46078,-65.3417,10.2,274.4,271,70.0,0
577368000,2/14/21 4:38,18.46111,-65.3491,10.2,274.1,270,70.0,0
577368000,2/14/21 4:41,18.46147,-65.3565,10.1,273.2,271,70.0,0
577368000,2/14/21 4:43,18.46189,-65.3638,10.0,272.7,272,70.0,0
577368000,2/14/21 4:46,18.46227,-65.3712,9.9,273.4,272,70.0,0
577368000,2/14/21 4:48,18.46266,-65.3785,10.0,273.9,273,70.0,0
577368000,2/14/21 4:51,18.46305,-65.3859,10.1,274.8,273,70.0,0
577368000,2/14/21 4:53,18.46345,-65.3933,10.1,274.2,273,70.0,0
577368000,2/14/21 4:56,18.46385,-65.4007,10.1,274.3,272,70.0,0
577368000,2/14/21 4:58,18.46429,-65.4081,10.1,275.0,273,70.0,0
577368000,2/14/21 5:01,18.4648,-65.4156,10.2,273.7,273,70.0,0
577368000,2/14/21 5:03,18.46528,-65.4231,10.3,274.3,272,70.0,0
577368000,2/14/21 5:06,18.46573,-65.4305,10.3,273.8,273,70.0,0
577368000,2/14/21 5:08,18.46612,-65.438,10.2,271.5,272,70.0,0
577368000,2/14/21 5:11,18.46647,-65.4455,10.0,269.7,270,70.0,0
577368000,2/14/21 5:13,18.46678,-65.453,10.3,271.6,270,70.0,0
577368000,2/14/21 5:16,18.46709,-65.4605,10.3,272.0,271,70.0,0
577368000,2/14/21 5:18,18.46735,-65.468,10.2,271.2,272,70.0,0
577368000,2/14/21 5:21,18.4676,-65.4755,10.3,271.6,271,70.0,0
577368000,2/14/21 5:23,18.46787,-65.4831,10.4,272.4,272,70.0,0
577368000,2/14/21 5:26,18.46805,-65.4906,10.3,269.9,272,70.0,0
577368000,2/14/21 5:28,18.46825,-65.4982,10.4,272.5,272,70.0,0
577368000,2/14/21 5:31,18.46857,-65.5059,10.4,274.6,272,70.0,0
577368000,2/14/21 5:33,18.46887,-65.5136,10.5,274.6,271,70.0,0
577368000,2/14/21 5:36,18.4692,-65.5212,10.5,273.0,271,70.0,0
577368000,2/14/21 5:38,18.46953,-65.5289,10.4,272.1,271,70.0,0
577368000,2/14/21 5:41,18.46985,-65.5366,10.6,274.2,271,70.0,0
577368000,2/14/21 5:43,18.47026,-65.5444,10.6,273.1,273,70.0,0
577368000,2/14/21 5:46,18.47067,-65.5521,10.7,271.0,274,70.0,0
577368000,2/14/21 5:48,18.47111,-65.5598,10.6,273.0,274,70.0,0
577368000,2/14/21 5:51,18.47158,-65.5676,10.7,273.8,273,70.0,0
577368000,2/14/21 5:53,18.47208,-65.5754,10.6,274.9,273,70.0,0
577368000,2/14/21 5:56,18.47256,-65.5833,10.8,275.1,274,70.0,0
577368000,2/14/21 5:58,18.47315,-65.5912,10.9,273.3,274,70.0,0
577368000,2/14/21 6:01,18.47372,-65.5991,10.9,275.3,273,70.0,0
577368000,2/14/21 6:03,18.47422,-65.607,10.8,275.0,272,70.0,0
577368000,2/14/21 6:06,18.47473,-65.6149,10.7,274.8,273,70.0,0
577368000,2/14/21 6:08,18.47529,-65.6229,10.8,274.6,273,70.0,0
577368000,2/14/21 6:11,18.47583,-65.6308,10.8,273.1,272,70.0,0
577368000,2/14/21 6:13,18.47633,-65.6387,10.9,272.7,271,70.0,0
577368000,2/14/21 6:16,18.47687,-65.6466,10.8,273.1,272,70.0,0
577368000,2/14/21 6:18,18.47742,-65.6545,10.9,273.2,272,70.0,0
577368000,2/14/21 6:21,18.47799,-65.6625,10.8,275.6,272,70.0,0
577368000,2/14/21 6:23,18.47858,-65.6704,10.6,276.8,273,70.0,0
577368000,2/14/21 6:26,18.47912,-65.6783,10.6,273.9,273,70.0,0
577368000,2/14/21 6:28,18.47968,-65.6862,10.8,273.3,272,70.0,0
577368000,2/14/21 6:31,18.48023,-65.694,10.7,275.4,273,70.0,0
577368000,2/14/21 6:33,18.48073,-65.7019,10.6,274.1,272,70.0,0
577368000,2/14/21 6:36,18.48109,-65.7097,10.8,270.5,270,70.0,0
577368000,2/14/21 6:38,18.48142,-65.7176,10.7,273.4,270,70.0,0
577368000,2/14/21 6:41,18.48179,-65.7255,10.4,274.1,271,70.0,0
577368000,2/14/21 6:43,18.48212,-65.7333,10.5,272.3,270,70.0,0
577368000,2/14/21 6:46,18.48244,-65.7411,10.7,272.2,270,70.0,0
577368000,2/14/21 6:48,18.48279,-65.7489,10.6,272.5,270,70.0,0
577368000,2/14/21 6:51,18.48311,-65.7566,10.6,271.9,270,70.0,0
577368000,2/14/21 6:53,18.4834,-65.7644,10.8,272.5,271,70.0,0
577368000,2/14/21 6:56,18.48372,-65.7722,10.6,273.2,270,70.0,0
577368000,2/14/21 6:58,18.48402,-65.7799,10.4,272.6,270,70.0,0
577368000,2/14/21 7:01,18.48434,-65.7876,10.4,271.3,270,70.0,0
577368000,2/14/21 7:03,18.48468,-65.7953,10.3,270.9,270,70.0,0
577368000,2/14/21 7:06,18.48499,-65.8031,10.3,271.2,269,70.0,0
577368000,2/14/21 7:08,18.48529,-65.8107,10.4,271.3,270,70.0,0
577368000,2/14/21 7:11,18.48557,-65.8183,10.3,270.8,270,70.0,0
577368000,2/14/21 7:13,18.48581,-65.8259,10.2,271.5,269,70.0,0
577368000,2/14/21 7:16,18.48602,-65.8335,10.4,271.5,270,70.0,0
577368000,2/14/21 7:18,18.48628,-65.8411,10.5,272.5,271,70.0,0
577368000,2/14/21 7:21,18.48654,-65.8488,10.9,272.6,271,70.0,0
577368000,2/14/21 7:23,18.48679,-65.857,11.5,271.9,271,70.0,0
577368000,2/14/21 7:26,18.48706,-65.8656,11.9,273.4,270,70.0,0
577368000,2/14/21 7:28,18.48738,-65.8743,12.0,274.1,270,70.0,0
577368000,2/14/21 7:31,18.4877,-65.883,12.0,273.4,270,70.0,0
577368000,2/14/21 7:33,18.48799,-65.8917,12.1,270.1,270,70.0,0
577368000,2/14/21 7:36,18.4883,-65.9005,12.0,271.0,269,70.0,0
577368000,2/14/21 7:38,18.48868,-65.9093,12.0,274.2,271,70.0,0
577368000,2/14/21 7:41,18.48914,-65.918,11.9,274.5,272,70.0,0
577368000,2/14/21 7:43,18.48961,-65.9268,12.0,273.6,272,70.0,0
577368000,2/14/21 7:46,18.49006,-65.9356,12.1,273.2,272,70.0,0
577368000,2/14/21 7:48,18.49057,-65.9443,12.1,275.0,272,70.0,0
577368000,2/14/21 7:51,18.4912,-65.9531,12.2,276.2,273,70.0,0
577368000,2/14/21 7:53,18.49189,-65.9618,11.8,275.3,272,70.0,0
577368000,2/14/21 7:56,18.49261,-65.9705,11.9,274.7,272,70.0,0
577368000,2/14/21 7:58,18.49329,-65.9791,11.8,273.8,272,70.0,0
577368000,2/14/21 8:01,18.49398,-65.9876,11.6,273.2,273,70.0,0
577368000,2/14/21 8:03,18.49461,-65.9962,11.6,273.4,271,70.0,0
577368000,2/14/21 8:06,18.49512,-66.0047,11.7,273.4,270,70.0,0
577368000,2/14/21 8:08,18.49546,-66.0131,11.5,273.2,271,70.0,0
577368000,2/14/21 8:11,18.49578,-66.0216,11.6,270.7,271,70.0,0
577368000,2/14/21 8:13,18.49611,-66.0301,11.8,270.3,270,70.0,0
577368000,2/14/21 8:16,18.49641,-66.0387,11.7,272.7,270,70.0,0
577368000,2/14/21 8:18,18.49674,-66.0473,11.7,273.0,271,70.0,0
577368000,2/14/21 8:21,18.4971,-66.0559,11.8,271.9,270,70.0,0
577368000,2/14/21 8:23,18.49739,-66.0646,11.8,269.5,268,70.0,0
577368000,2/14/21 8:26,18.49729,-66.0733,11.9,262.0,262,70.0,0
577368000,2/14/21 8:28,18.49611,-66.0819,11.7,255.7,252,70.0,0
577368000,2/14/21 8:31,18.49374,-66.0902,11.5,253.0,249,70.0,0
577368000,2/14/21 8:33,18.49121,-66.0984,11.6,251.8,249,70.0,0
577368000,2/14/21 8:36,18.48858,-66.1067,11.8,250.3,249,70.0,0
577368000,2/14/21 8:38,18.48573,-66.1148,12.0,247.6,245,70.0,0
577368000,2/14/21 8:41,18.48179,-66.1223,11.6,233.5,228,70.0,0
577368000,2/14/21 8:43,18.47563,-66.127,11.3,201.4,196,70.0,0
577368000,2/14/21 8:46,18.46816,-66.1271,11.5,165.3,162,70.0,0
577368000,2/14/21 8:48,18.46149,-66.1233,11.5,138.4,136,70.0,0
577368000,2/14/21 8:51,18.45612,-66.117,10.8,127.1,124,70.0,0
577368000,2/18/21 22:40,18.2882,-64.8895,10.6,110.4,106,70.0,0
577368000,2/18/21 22:43,18.28727,-64.8819,10.7,99.1,96,70.0,0
577368000,2/18/21 22:45,18.28616,-64.8742,10.8,98.3,95,70.0,0
577368000,2/18/21 22:48,18.28531,-64.8663,10.7,99.2,95,70.0,0
577368000,2/18/21 22:50,18.28469,-64.8584,10.7,94.0,91,70.0,0
577368000,2/18/21 22:53,18.28406,-64.8506,10.6,92.7,94,70.0,0
577368000,2/18/21 22:55,18.28336,-64.8428,10.1,93.6,94,70.0,0
577368000,2/18/21 22:58,18.28267,-64.835,10.2,95.0,95,70.0,0
577368000,2/18/21 23:00,18.28191,-64.8272,11.0,96.9,94,70.0,0
577368000,2/18/21 23:03,18.2812,-64.8193,10.6,94.8,92,70.0,0
577368000,2/18/21 23:05,18.28123,-64.8116,10.8,87.8,88,70.0,0
577368000,2/18/21 23:08,18.28143,-64.8038,10.3,86.2,88,70.0,0
577368000,2/18/21 23:10,18.28158,-64.7961,10.2,86.8,87,70.0,0
577368000,2/18/21 23:13,18.28201,-64.7883,10.9,83.7,87,70.0,0
577368000,2/18/21 23:15,18.28245,-64.7806,10.4,87.2,86,70.0,0
577368000,2/18/21 23:18,18.2828,-64.7729,10.6,90.0,88,70.0,0
577368000,2/18/21 23:20,18.28302,-64.7651,10.7,86.3,88,70.0,0
577368000,2/18/21 23:23,18.28329,-64.7574,10.3,90.5,88,70.0,0
577368000,2/18/21 23:25,18.28346,-64.7497,10.9,89.8,88,70.0,0
